tag_id,name,category,count,aliases,is_core,is_attire
599594,prosthetic_arm,0,5884,"[""prosthetic_arm"", ""artificial_arm""]",False,False
548829,chewing_gum,0,5230,"[""chewing_gum"", ""gum"", ""bubblegum"", ""bubble_gum""]",False,False
49941,lemon,0,5810,"[""lemon"", ""lemons""]",False,False
1217551,black_armor,0,6674,"[""black_armor""]",False,True
464585,tomato,0,5622,"[""tomato"", ""tomatoes""]",False,False
10919,lineup,0,4800,"[""lineup"", ""line-up"", ""line_up""]",False,False
1440623,jacket_partially_removed,0,6615,"[""jacket_partially_removed""]",False,True
676138,asymmetrical_footwear,0,5982,"[""asymmetrical_footwear""]",False,True
461542,red_sash,0,7420,"[""red_sash""]",False,True
385804,lifebuoy,0,4682,"[""lifebuoy"", ""life_preserver_(ring)"", ""lifesaver""]",False,False
1273311,vertical-striped_dress,0,5727,"[""vertical-striped_dress""]",False,True
1252645,orange_nails,0,5758,"[""orange_nails"", ""orange_fingernails""]",False,False
2709,needle,0,4647,"[""needle"", ""needles""]",False,False
440347,leopard_print,0,5486,"[""leopard_print"", ""leopardprint""]",False,True
1242915,rose_print,0,5652,"[""rose_print""]",False,True
12336,costume,0,4478,"[""costume""]",False,True
1770614,green_gemstone,0,7045,"[""green_gemstone"", ""emerald_(gemstone)""]",False,False
378993,energy_sword,0,6268,"[""energy_sword"", ""beam_sword"", ""light_sword""]",False,False
11912,wrench,0,5025,"[""wrench"", ""spanner""]",False,False
446690,gloom_(expression),0,5368,"[""gloom_(expression)"", ""gloomy""]",False,False
477228,drum,0,5313,"[""drum"", ""drums""]",False,False
502536,paint_splatter,0,5370,"[""paint_splatter""]",False,False
458795,suction_cups,0,6055,"[""suction_cups""]",False,False
476596,sode,0,4631,"[""sode""]",False,False
551537,lying_on_person,0,5462,"[""lying_on_person""]",False,False
513303,afloat,0,4808,"[""afloat"", ""floating_in_water""]",False,False
419379,bandage_over_one_eye,0,5388,"[""bandage_over_one_eye"", ""bandaged_eye"", ""bandages_over_one_eye"", ""/booe""]",True,False
485061,hair_tucking,0,0,"[""hair_tucking""]",False,False
377929,sheep_ears,0,4980,"[""sheep_ears""]",True,False
482172,contrail,0,4738,"[""contrail"", ""condensation_trail"", ""vapor_trails"", ""contrails"", ""vapor_trail""]",False,False
16144,rubber_duck,0,5274,"[""rubber_duck"", ""rubber_ducky"", ""rubber_duckie""]",False,False
530963,arms_under_breasts,0,5689,"[""arms_under_breasts""]",True,False
489904,arms_around_neck,0,6636,"[""arms_around_neck"", ""neck_hug""]",False,False
558384,on_grass,0,7699,"[""on_grass""]",False,False
464576,seagull,0,5159,"[""seagull"", ""gull"", ""seagulls""]",False,False
1552754,breast_curtains,0,5477,"[""breast_curtains""]",False,True
522010,character_profile,0,4886,"[""character_profile""]",False,False
2006752,unworn_bra,0,4914,"[""unworn_bra"", ""bra_removed"", ""bra_off""]",False,True
10769,transformation,0,5580,"[""transformation"", ""transforming""]",False,False
420128,upright_straddle,0,5187,"[""upright_straddle""]",False,False
1392011,purple_bodysuit,0,4645,"[""purple_bodysuit""]",False,True
521852,pussy_juice_trail,0,4933,"[""pussy_juice_trail"", ""pussy_juice_string""]",False,False
769705,holding_another's_arm,0,5774,"[""holding_another's_arm"", ""arm_holding""]",False,False
404436,ribbed_shirt,0,5450,"[""ribbed_shirt""]",False,True
459215,finger_gun,0,5253,"[""finger_gun""]",False,False
1612103,milestone_celebration,0,5074,"[""milestone_celebration"", ""hits"", ""followers"", ""kiriban"", ""hit""]",False,False
549346,blue_pantyhose,0,5344,"[""blue_pantyhose""]",False,True
228096,spacesuit,0,5457,"[""spacesuit""]",False,False
450123,staring,0,4941,"[""staring"", ""stare""]",False,False
10692,sandwich,0,5201,"[""sandwich"", ""sandwiches""]",False,False
471771,pumps,0,5300,"[""pumps""]",False,True
590039,animal_feet,0,6079,"[""animal_feet""]",False,False
11436,deepthroat,0,5284,"[""deepthroat""]",False,False
1435434,two-tone_skirt,0,5502,"[""two-tone_skirt""]",False,True
1467259,diagonal_bangs,0,7147,"[""diagonal_bangs""]",True,False
383907,swimsuit_aside,0,5303,"[""swimsuit_aside""]",False,True
1319620,wing_hair_ornament,0,6643,"[""wing_hair_ornament""]",True,False
520227,cowlick,0,6897,"[""cowlick""]",False,False
1274212,green_cape,0,6272,"[""green_cape""]",False,True
687202,pussy_juice_stain,0,4894,"[""pussy_juice_stain""]",False,False
468068,spread_toes,0,5334,"[""spread_toes"", ""toe-spread""]",False,True
410131,perky_breasts,0,4543,"[""perky_breasts""]",True,False
1782786,median_furrow,0,6687,"[""median_furrow""]",False,False
1233722,maid_bikini,0,4849,"[""maid_bikini""]",False,True
447984,vegetable,0,5383,"[""vegetable"", ""vegetables""]",False,True
656168,hands_on_another's_face,0,5714,"[""hands_on_another's_face""]",False,False
5171,map,0,4907,"[""map""]",False,False
586174,neon_trim,0,4420,"[""neon_trim""]",False,False
1344905,holding_dagger,0,5783,"[""holding_dagger""]",False,True
573688,reindeer_antlers,0,5298,"[""reindeer_antlers""]",False,False
1339523,bone_hair_ornament,0,5079,"[""bone_hair_ornament""]",True,True
1227710,tail_through_clothes,0,5473,"[""tail_through_clothes"", ""tail_slit_clothes"", ""tail_cutout""]",False,True
1305030,green_leotard,0,4872,"[""green_leotard""]",False,True
380328,pompadour,0,4685,"[""pompadour""]",False,False
397148,huge_nipples,0,5151,"[""huge_nipples"", ""large_nipples""]",False,False
9510,cream,0,4812,"[""cream""]",False,False
411511,adjusting_swimsuit,0,4507,"[""adjusting_swimsuit""]",False,True
1307725,green_scarf,0,5925,"[""green_scarf""]",False,True
3759,parfait,0,5192,"[""parfait""]",False,False
447030,candy_apple,0,5004,"[""candy_apple"", ""toffee_apple"", ""candied_apple""]",False,False
394619,furisode,0,5597,"[""furisode""]",False,True
507625,calligraphy_brush,0,4862,"[""calligraphy_brush"", ""writing_brush"", ""ink_brush""]",False,False
1517305,presenting_armpit,0,8202,"[""presenting_armpit""]",False,True
711562,striped_tail,0,4552,"[""striped_tail""]",True,True
468016,;q,0,4776,"["";q""]",False,False
659834,spoken_squiggle,0,5437,"[""spoken_squiggle""]",False,False
375882,cuts,0,4919,"[""cuts"", ""cut""]",True,False
559692,clothed_pokemon,0,5052,"[""clothed_pokemon"", ""hatted_pokemon""]",False,False
1888618,fairy_(sao),0,0,"[""fairy_(sao)""]",False,False
519703,alternate_universe,0,6359,"[""alternate_universe"", ""what_if""]",False,False
506137,jacket_around_waist,0,5867,"[""jacket_around_waist""]",False,True
595006,green_sweater,0,6224,"[""green_sweater""]",False,True
1227744,multiple_crossover,0,4848,"[""multiple_crossover""]",False,True
676352,pokephilia,0,4728,"[""pokephilia""]",False,False
467500,beer_can,0,5245,"[""beer_can""]",False,True
1641895,gloved_handjob,0,5204,"[""gloved_handjob""]",False,True
430704,medical_eyepatch,0,5781,"[""medical_eyepatch""]",True,True
513153,magazine_(weapon),0,4744,"[""magazine_(weapon)"", ""stanag_magazine"", ""ammunition_magazine"", ""gun_magazine"", ""magazine_(gun)""]",False,False
1383010,purple_choker,0,5654,"[""purple_choker""]",False,True
510576,swim_trunks,0,4771,"[""swim_trunks"", ""swimtrunks"", ""swimming_trunks""]",False,True
387248,banner,0,4734,"[""banner"", ""vertical_flag""]",False,False
147971,stylus,0,4736,"[""stylus"", ""tablet_pen""]",False,False
1417279,holding_underwear,0,4649,"[""holding_underwear""]",False,True
1436828,obiage,0,4839,"[""obiage""]",False,True
1835909,frilled_one-piece_swimsuit,0,5047,"[""frilled_one-piece_swimsuit""]",False,True
476448,kote,0,6997,"[""kote""]",False,False
515648,coattails,0,6344,"[""coattails""]",False,True
1956240,braided_hair_rings,0,6785,"[""braided_hair_rings"", ""looped_braids""]",True,False
1805482,non-humanoid_robot,0,5517,"[""non-humanoid_robot""]",False,True
1441861,orange_footwear,0,5515,"[""orange_footwear"", ""orange_shoes"", ""orange_boots""]",False,True
380329,briefcase,0,4883,"[""briefcase""]",False,False
1373356,yellow_kimono,0,5355,"[""yellow_kimono"", ""yellow_yukata""]",False,True
703219,multicolored_wings,0,5690,"[""multicolored_wings""]",True,True
382440,pantylines,0,4466,"[""pantylines""]",False,True
1312614,blue_hakama,0,4507,"[""blue_hakama""]",False,True
1441884,rectangular_eyewear,0,6654,"[""rectangular_eyewear"", ""rectangular_glasses""]",True,True
619633,baozi,0,0,"[""baozi"", ""steamed_bun"", ""bean_bun"", ""manjuu"", ""nikuman"", ""pork_bun"", ""porkbun"", ""meat_bun"", ""meatbun""]",False,False
7646,slave,0,4345,"[""slave""]",False,False
483981,american_flag,0,8572,"[""american_flag""]",False,False
605759,skirt_suit,0,4322,"[""skirt_suit"", ""skirtsuit""]",False,True
1371311,aqua_bowtie,0,5477,"[""aqua_bowtie""]",False,True
613840,happy_halloween,0,4946,"[""happy_halloween""]",False,False
378767,bleeding,0,5242,"[""bleeding""]",False,False
12733,thinking,0,5292,"[""thinking""]",False,False
493576,feather_boa,0,5079,"[""feather_boa"", ""boa""]",False,True
575181,o-ring_bottom,0,4423,"[""o-ring_bottom"", ""o_ring_bottom""]",False,True
7641,piggyback,0,5018,"[""piggyback"", ""carrying_on_back""]",False,False
375460,ceiling,0,5121,"[""ceiling""]",False,False
590746,goggles_around_neck,0,4743,"[""goggles_around_neck""]",False,False
583009,arm_around_waist,0,5228,"[""arm_around_waist""]",False,False
494260,purple_wings,0,5541,"[""purple_wings""]",True,True
1316028,american_flag_legwear,0,4117,"[""american_flag_legwear""]",False,True
484752,clothes_grab,0,10226,"[""clothes_grab""]",False,True
488365,letterman_jacket,0,5053,"[""letterman_jacket"", ""varsity_jacket""]",False,True
1390670,breast_tattoo,0,5378,"[""breast_tattoo"", ""tattooed_breast""]",False,False
375792,kogal,0,5514,"[""kogal""]",False,False
207834,mascara,0,4479,"[""mascara""]",False,False
578557,digital_media_player,0,4545,"[""digital_media_player"", ""mp3_player""]",False,False
403195,squirrel_ears,0,4785,"[""squirrel_ears""]",True,False
2833,collage,0,4955,"[""collage""]",False,False
548910,chain_necklace,0,6600,"[""chain_necklace""]",False,False
1410709,ejaculating_while_penetrated,0,4428,"[""ejaculating_while_penetrated"", ""ejaculation_when_penetrated"", ""cum_while_penetrated""]",False,False
682128,hands_on_another's_shoulders,0,5280,"[""hands_on_another's_shoulders""]",False,False
662265,object_namesake,0,4350,"[""object_namesake""]",False,False
347508,miniboy,0,5486,"[""miniboy""]",False,False
511645,single_kneehigh,0,4575,"[""single_kneehigh"", ""one_kneehigh""]",False,True
585305,ear_ribbon,0,5047,"[""ear_ribbon"", ""animal_ear_bow""]",True,True
1400382,barbell_piercing,0,7795,"[""barbell_piercing""]",False,True
725441,black_headband,0,5684,"[""black_headband""]",True,True
707150,finger_on_trigger,0,4775,"[""finger_on_trigger""]",False,False
1684874,laevatein_(touhou),0,4180,"[""laevatein_(touhou)"", ""laevatein""]",False,False
1336997,green_coat,0,5672,"[""green_coat""]",False,True
1316609,mole_on_thigh,0,5708,"[""mole_on_thigh""]",False,True
677406,multiple_earrings,0,5887,"[""multiple_earrings""]",True,True
652707,domino_mask,0,5286,"[""domino_mask""]",False,True
743282,layered_clothes,0,6754,"[""layered_clothes"", ""layered_clothing""]",False,True
483264,yellow_rose,0,5208,"[""yellow_rose""]",False,False
1300235,purple_pants,0,5919,"[""purple_pants""]",False,True
585211,energy_gun,0,4982,"[""energy_gun""]",False,False
1280102,single_hair_intake,0,5735,"[""single_hair_intake"", ""single_hair_vent""]",True,False
1301494,spoken_interrobang,0,5134,"[""spoken_interrobang""]",False,False
467674,sake_bottle,0,4420,"[""sake_bottle""]",False,True
426621,grey_panties,0,4992,"[""grey_panties"", ""gray_panties""]",False,True
541137,kanzashi,0,4680,"[""kanzashi""]",False,True
650514,wet_swimsuit,0,4480,"[""wet_swimsuit""]",False,False
375886,sheep_girl,0,4723,"[""sheep_girl""]",True,False
375251,egyptian,0,0,"[""egyptian""]",False,True
405671,soda_can,0,4784,"[""soda_can"", ""pop_can""]",False,False
551584,updo,0,5331,"[""updo""]",True,False
470690,pancake,0,4907,"[""pancake"", ""pancakes""]",False,False
424961,remote_control_vibrator,0,4353,"[""remote_control_vibrator""]",False,False
631299,pillarboxed,0,5708,"[""pillarboxed"", ""pillarbox""]",False,False
1582181,string_of_fate,0,4705,"[""string_of_fate"", ""red_string"", ""red_thread"", ""red_string_of_fate""]",False,False
9511,spotlight,0,5626,"[""spotlight""]",False,False
488,flute,0,4553,"[""flute""]",False,False
1451190,white_wrist_cuffs,0,9792,"[""white_wrist_cuffs""]",False,True
442883,city_lights,0,4657,"[""city_lights""]",False,False
471821,debris,0,5147,"[""debris""]",False,False
1738,figure,0,4351,"[""figure"", ""figurine""]",False,False
1730,what,0,3993,"[""what"", ""wtf""]",False,False
460940,lily_pad,0,4742,"[""lily_pad"", ""water_lily_pad"", ""water_lily"", ""lilypads"", ""lilypad""]",False,False
386503,binoculars,0,4201,"[""binoculars""]",False,False
15004,toy,0,4646,"[""toy"", ""toys""]",False,False
656916,animal_penis,0,4866,"[""animal_penis""]",False,False
447189,spitroast,0,4917,"[""spitroast""]",False,False
722842,frilled_kimono,0,4972,"[""frilled_kimono"", ""frilled_yukata""]",False,True
1395493,eyepatch_bikini,0,4790,"[""eyepatch_bikini""]",False,True
1308608,bag_charm,0,4637,"[""bag_charm""]",False,False
438208,throwing,0,4588,"[""throwing"", ""throw""]",False,False
1853327,bar_(place),0,4892,"[""bar_(place)"", ""pub"", ""bar""]",False,False
1319452,hand_on_another's_arm,0,6073,"[""hand_on_another's_arm""]",False,False
1839475,chips_(food),0,4646,"[""chips_(food)"", ""chips"", ""crisps""]",False,False
1400511,fur-trimmed_hood,0,4740,"[""fur-trimmed_hood""]",False,True
669594,bat_hair_ornament,0,4289,"[""bat_hair_ornament""]",True,True
2065896,diagonal-striped_clothes,0,7292,"[""diagonal-striped_clothes"", ""diagonal-striped_clothing""]",False,False
1382349,goggles_on_headwear,0,5259,"[""goggles_on_headwear"", ""goggles_on_helmet"", ""goggles_on_hat""]",True,True
667185,burn_scar,0,4892,"[""burn_scar""]",False,True
847095,sparkle_background,0,4699,"[""sparkle_background""]",False,False
580695,big_belly,0,5170,"[""big_belly"", ""large_belly""]",False,False
656171,hand_on_another's_chest,0,5558,"[""hand_on_another's_chest""]",False,False
1277869,horned_headwear,0,4591,"[""horned_headwear""]",True,False
856710,neck_tattoo,0,6211,"[""neck_tattoo""]",False,False
1468130,paradis_military_uniform,0,3866,"[""paradis_military_uniform""]",False,False
4262,surreal,0,4988,"[""surreal""]",False,False
461788,scowl,0,4777,"[""scowl""]",False,False
409293,open_dress,0,4316,"[""open_dress""]",False,True
1408401,white_scrunchie,0,4879,"[""white_scrunchie""]",True,True
514260,left-handed,0,4562,"[""left-handed"", ""left_handed""]",False,False
1304169,au_ra,0,4957,"[""au_ra""]",False,False
455038,capri_pants,0,4113,"[""capri_pants"", ""cropped_pants"", ""capris""]",False,True
476787,talons,0,5054,"[""talons""]",False,False
1312757,bra_peek,0,4928,"[""bra_peek""]",False,True
475209,button_badge,0,4928,"[""button_badge"", ""can_badge"", ""pin_button"", ""pinback_button"", ""pin-back_button"", ""button_badges""]",False,True
1450243,weibo_logo,0,0,"[""weibo_logo""]",False,False
378782,hiding,0,4473,"[""hiding""]",False,False
13976,frying_pan,0,4750,"[""frying_pan"", ""skillet"", ""cooking_pan""]",False,False
462213,peeing_self,0,4155,"[""peeing_self"", ""peeing_panties"", ""peeing_pants""]",False,False
1504889,rudder_footwear,0,4515,"[""rudder_footwear""]",False,True
653049,red_eyeliner,0,9203,"[""red_eyeliner""]",True,True
1417504,nanamori_school_uniform,0,3820,"[""nanamori_school_uniform""]",False,False
404857,cupcake,0,4787,"[""cupcake"", ""cupcakes""]",False,False
480444,shouji,0,5108,"[""shouji"", ""japanese_sliding_door"", ""screen_door""]",False,False
465450,trash_can,0,4763,"[""trash_can"", ""wastebasket"", ""garbage_can"", ""dustbin"", ""trashcan""]",False,False
685091,hand_on_another's_back,0,6339,"[""hand_on_another's_back""]",False,False
378151,megaphone,0,4686,"[""megaphone"", ""bull_horn"", ""bullhorn""]",False,False
1399079,holding_drink,0,6251,"[""holding_drink""]",False,True
380157,shovel,0,4390,"[""shovel""]",False,False
1636673,wiffle_gag,0,4837,"[""wiffle_gag""]",False,True
1455114,hair_tie_in_mouth,0,4788,"[""hair_tie_in_mouth"", ""scrunchie_in_mouth""]",False,False
1407477,black_scrunchie,0,4913,"[""black_scrunchie""]",True,True
12650,subtitled,0,5089,"[""subtitled"", ""subtitles""]",False,False
479397,white_headband,0,5234,"[""white_headband""]",True,True
1373025,blue-framed_eyewear,0,4382,"[""blue-framed_eyewear"", ""blue-framed_glasses""]",True,True
411566,nightcap,0,4244,"[""nightcap"", ""sleeping_hat"", ""sleeping_cap""]",False,True
540767,abstract_background,0,5981,"[""abstract_background"", ""/abstractbg""]",False,False
4470,duel,0,3977,"[""duel""]",False,False
626084,bangs_pinned_back,0,4727,"[""bangs_pinned_back""]",False,False
380265,skates,0,4888,"[""skates""]",False,False
403196,squirrel_tail,0,4506,"[""squirrel_tail""]",True,False
398608,hair_twirling,0,0,"[""hair_twirling"", ""twirling_hair"", ""hair_twirl""]",False,False
513195,bird_on_head,0,4542,"[""bird_on_head""]",False,True
12326,owl,0,4440,"[""owl""]",False,False
425142,submerged,0,4051,"[""submerged""]",False,False
2230,guro,0,4862,"[""guro"", ""gore""]",False,False
10624,exercise,0,0,"[""exercise""]",False,False
1322674,latin_cross,0,4750,"[""latin_cross"", ""christian_cross""]",False,False
612379,bubble_tea,0,4456,"[""bubble_tea"", ""boba_tea""]",False,False
1330167,american_flag_dress,0,3859,"[""american_flag_dress""]",False,True
1328271,layered_bikini,0,4323,"[""layered_bikini""]",False,True
1623670,diamond_button,0,5638,"[""diamond_button"", ""diamond_shaped_buttons""]",False,True
1413751,print_bowtie,0,3845,"[""print_bowtie""]",False,True
1392360,black_camisole,0,5900,"[""black_camisole""]",False,True
384248,trefoil,0,3743,"[""trefoil""]",False,True
1304208,black_cardigan,0,4821,"[""black_cardigan""]",False,True
508748,horn_bow,0,3964,"[""horn_bow""]",True,True
460475,naked_sweater,0,3763,"[""naked_sweater""]",False,True
2571,mochi,0,4257,"[""mochi""]",False,False
1291568,pink_apron,0,4612,"[""pink_apron""]",False,True
1251054,okobo,0,5503,"[""okobo""]",False,True
592316,colored_pubic_hair,0,5967,"[""colored_pubic_hair""]",False,True
12721,gas_mask,0,4298,"[""gas_mask"", ""gas-mask""]",False,True
5597,newspaper,0,4304,"[""newspaper""]",False,False
1384369,green_hairband,0,4837,"[""green_hairband""]",True,True
1422860,two-tone_swimsuit,0,4786,"[""two-tone_swimsuit""]",False,True
378810,grinding,0,4331,"[""grinding""]",False,False
1312906,rei_no_himo,0,3680,"[""rei_no_himo""]",False,False
950553,yoga_pants,0,4790,"[""yoga_pants""]",False,True
538859,kindergarten_uniform,0,4391,"[""kindergarten_uniform""]",False,False
2377,piano,0,4548,"[""piano"", ""manual_piano"", ""analog_piano"", ""acoustic_piano"", ""electric_piano""]",False,False
1314965,horizontal_pupils,0,4983,"[""horizontal_pupils"", ""frog_eyes"", ""goat_eyes""]",True,False
13273,stained_glass,0,4414,"[""stained_glass""]",True,False
1427966,yellow_cardigan,0,5435,"[""yellow_cardigan""]",False,True
759492,wolf_boy,0,6200,"[""wolf_boy""]",True,False
447824,doorway,0,6084,"[""doorway""]",False,False
1365001,black_robe,0,6564,"[""black_robe""]",False,True
1471518,horseshoe_ornament,0,4338,"[""horseshoe_ornament""]",True,False
462978,??,0,5519,"[""??"", ""???""]",False,False
1201870,prone_bone,0,4600,"[""prone_bone""]",False,False
1579047,rabbit_pose,0,5113,"[""rabbit_pose"", ""bunny_pose""]",False,False
828858,hand_over_own_mouth,0,4719,"[""hand_over_own_mouth""]",False,True
1507443,sidelighting,0,6409,"[""sidelighting""]",False,False
1925724,basketball_(object),0,4354,"[""basketball_(object)""]",False,True
473217,green_bra,0,4200,"[""green_bra""]",False,True
8808,hallway,0,4475,"[""hallway"", ""school_hall"", ""corridor""]",False,False
480578,hagoromo,0,4603,"[""hagoromo""]",False,True
16978,writing,0,4445,"[""writing""]",False,False
588534,in_box,0,4382,"[""in_box"", ""boy_in_a_box"", ""girl_in_a_box""]",False,False
1791866,holding_smoking_pipe,0,4703,"[""holding_smoking_pipe"", ""holding_kiseru"", ""holding_pipe""]",False,True
405984,snot,0,4395,"[""snot""]",False,False
4807,spill,0,4256,"[""spill"", ""spilled""]",False,False
680046,carrying_person,0,7616,"[""carrying_person"", ""person_carrying""]",False,True
486210,tie_clip,0,5727,"[""tie_clip"", ""necktie_clip"", ""necktie_pin"", ""tie_tack"", ""tie_pin""]",False,True
474988,speaker,0,4323,"[""speaker"", ""loudspeaker"", ""speakers""]",False,False
1270233,1koma,0,4490,"[""1koma"", ""1panel""]",False,False
14861,chef_hat,0,4593,"[""chef_hat""]",True,True
1379954,diffraction_spikes,0,4608,"[""diffraction_spikes""]",False,False
491714,santa_dress,0,5433,"[""santa_dress""]",False,True
1472233,high-waist_shorts,0,6176,"[""high-waist_shorts""]",False,True
473427,green_thighhighs,0,6084,"[""green_thighhighs""]",False,True
1425516,uranohoshi_school_uniform,0,4381,"[""uranohoshi_school_uniform""]",False,False
619145,orange_gloves,0,4833,"[""orange_gloves""]",False,True
1403286,black_mask,0,7319,"[""black_mask""]",False,True
637971,heart_tattoo,0,4702,"[""heart_tattoo""]",False,True
1383796,rabbit_hood,0,4245,"[""rabbit_hood"", ""rabbit-ear_hood"", ""bunny_hood""]",False,True
644051,aiming_at_viewer,0,4610,"[""aiming_at_viewer"", ""pov_aiming""]",False,False
2075860,lifting_another's_clothes,0,4117,"[""lifting_another's_clothes"", ""lifted_by_another""]",False,False
484394,four-leaf_clover,0,4186,"[""four-leaf_clover"", ""four_leaf_clover""]",False,True
548668,excalibur_(fate/stay_night),0,3933,"[""excalibur_(fate/stay_night)"", ""excalibur""]",False,False
406895,tunic,0,10323,"[""tunic""]",False,True
4550,grenade,0,4266,"[""grenade"", ""grenades""]",False,False
514768,grey_sky,0,5076,"[""grey_sky""]",False,False
399829,magazine_cover,0,4216,"[""magazine_cover""]",False,False
1342976,rabbit_print,0,4078,"[""rabbit_print"", ""bunny_print""]",False,True
379306,public_nudity,0,4162,"[""public_nudity""]",False,False
471929,cum_on_stomach,0,4520,"[""cum_on_stomach""]",False,False
1408498,japari_symbol,0,3977,"[""japari_symbol""]",False,False
663385,crossed_ankles,0,5194,"[""crossed_ankles""]",False,False
1410099,purple_sleeves,0,6163,"[""purple_sleeves""]",False,True
11381,frogtie,0,4171,"[""frogtie""]",False,False
453895,mechanical_parts,0,0,"[""mechanical_parts"", ""mechabare"", ""cybernetic_parts"", ""robotic_parts"", ""parts_exposed"", ""mechanical_organs""]",False,False
647907,dragon_print,0,5793,"[""dragon_print""]",False,False
589610,spider_web_print,0,4784,"[""spider_web_print"", ""web_print""]",False,True
465416,sleeveless_sweater,0,4971,"[""sleeveless_sweater""]",False,False
488487,ankle_socks,0,6588,"[""ankle_socks"", ""short_socks"", ""anklehighs""]",False,True
602690,stuffed_cat,0,4329,"[""stuffed_cat""]",False,False
567734,shikishi,0,4220,"[""shikishi""]",False,False
519804,black_lips,0,5496,"[""black_lips"", ""black_lipstick""]",True,False
385637,earbuds,0,4193,"[""earbuds""]",False,False
473206,grey_socks,0,6833,"[""grey_socks"", ""grey_kneehighs""]",False,True
469445,sleepwear,0,4472,"[""sleepwear"", ""nightwear"", ""sleep_wear""]",False,True
2025977,qingdai_guanmao,0,4279,"[""qingdai_guanmao"", ""qing_guanmao""]",False,True
402497,lotus,0,4385,"[""lotus""]",False,False
5272,dice,0,4158,"[""dice""]",False,False
666648,mitsudomoe_(shape),0,4759,"[""mitsudomoe_(shape)""]",False,False
682862,hand_on_another's_hip,0,4550,"[""hand_on_another's_hip""]",False,False
3237,goldfish,0,4142,"[""goldfish""]",False,False
449458,bullpup,0,4112,"[""bullpup"", ""bullpup_rifle""]",False,False
1372792,fox_boy,0,6578,"[""fox_boy""]",True,False
688378,multi-tied_hair,0,6340,"[""multi-tied_hair""]",True,False
478568,medal,0,4196,"[""medal"", ""medals""]",False,False
530091,corruption,0,4559,"[""corruption""]",False,False
466613,slime_girl,0,4314,"[""slime_girl"", ""goo_girl"", ""googirl"", ""slimegirl""]",True,True
1976321,animal_ear_piercing,0,9520,"[""animal_ear_piercing""]",True,False
1514281,shark_hair_ornament,0,4327,"[""shark_hair_ornament""]",True,True
490993,colored_tongue,0,5620,"[""colored_tongue""]",False,False
484121,leg_lock,0,4174,"[""leg_lock"", ""legs_around_waist"", ""legs_lock""]",False,False
540545,rod_of_remorse,0,3685,"[""rod_of_remorse""]",False,False
10731,chainsaw,0,4146,"[""chainsaw""]",False,False
1283223,shibari_over_clothes,0,4448,"[""shibari_over_clothes""]",False,False
502177,bird_girl,0,4791,"[""bird_girl""]",True,False
1393855,holding_flag,0,4975,"[""holding_flag""]",False,True
471357,treble_clef,0,4291,"[""treble_clef""]",False,False
390685,darkness,0,3857,"[""darkness""]",False,False
1259682,ribbed_dress,0,3924,"[""ribbed_dress""]",False,True
1335455,watson_cross,0,4108,"[""watson_cross""]",False,False
413033,gaping,0,5038,"[""gaping"", ""gape""]",False,False
523488,flower_pot,0,4598,"[""flower_pot"", ""flowerpot"", ""pot_(plant)"", ""plant_pot""]",False,False
1448570,gold_earrings,0,6996,"[""gold_earrings""]",True,True
378,cheese,0,4988,"[""cheese""]",False,False
1430633,two-tone_bikini,0,4351,"[""two-tone_bikini""]",False,True
457141,lace_panties,0,4346,"[""lace_panties""]",False,True
1697967,tassel_hair_ornament,0,7359,"[""tassel_hair_ornament"", ""hair_tassel""]",True,True
380355,chained,0,3983,"[""chained""]",False,True
1554926,wide_spread_legs,0,4211,"[""wide_spread_legs""]",False,True
577161,in_tree,0,4039,"[""in_tree""]",False,False
379713,bad_feet,0,3583,"[""bad_feet""]",False,False
557508,loose_belt,0,3997,"[""loose_belt""]",False,True
494802,on_shoulder,0,4426,"[""on_shoulder""]",False,False
14111,candy_cane,0,4223,"[""candy_cane""]",False,False
440796,triangle,0,5624,"[""triangle""]",False,False
629659,food_on_head,0,4358,"[""food_on_head""]",False,True
621930,mandarin_collar,0,8923,"[""mandarin_collar""]",False,True
539295,feather_hair,0,5023,"[""feather_hair"", ""head_feathers""]",True,False
9335,5koma,0,3959,"[""5koma""]",False,False
615041,finger_to_cheek,0,4732,"[""finger_to_cheek""]",False,False
433704,super_saiyan,0,4806,"[""super_saiyan""]",False,False
531896,2020,0,3837,"[""2020""]",False,False
540150,puckered_lips,0,4629,"[""puckered_lips""]",True,False
15201,soldier,0,4265,"[""soldier"", ""infantry"", ""soldiers""]",False,False
702200,sailor_bikini,0,3744,"[""sailor_bikini""]",False,True
350,ramen,0,4214,"[""ramen""]",False,False
396737,striped_bra,0,3677,"[""striped_bra""]",False,True
1402835,scene_reference,0,6540,"[""scene_reference""]",False,False
1384365,orange_hairband,0,4833,"[""orange_hairband""]",True,True
572410,ankle_ribbon,0,3814,"[""ankle_ribbon""]",True,True
11433,nipple_rings,0,4601,"[""nipple_rings"", ""nipple_ring""]",False,False
682638,flower_earrings,0,5257,"[""flower_earrings"", ""rose_earrings"", ""flower_earring""]",True,True
15667,riding_crop,0,4276,"[""riding_crop""]",False,False
407041,profanity,0,4299,"[""profanity"", ""swearing""]",False,False
428664,embers,0,4603,"[""embers"", ""ember""]",False,False
2641,paint,0,4099,"[""paint""]",False,False
1342770,strappy_heels,0,4351,"[""strappy_heels""]",False,True
505313,torn_sleeves,0,4379,"[""torn_sleeves"", ""ripped_sleeves""]",False,True
